,Authors,Title,Year,EWE,ContextEWE,Country,SpeciesBinomial_adj,G_SpeciesGrouped,Kingdom,Type,Frequency,SampleSize(N)
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Eria corneri,Angiospermae,Plantae,Temperature,1,30
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum dianthum,Angiospermae,Plantae,Temperature,1,21
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum hirsutissimum,Angiospermae,Plantae,Temperature,1,30
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum micranthum,Angiospermae,Plantae,Temperature,1,2
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Luisia teres,Angiospermae,Plantae,Temperature,1,5
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cymbidium tortisepalum,Angiospermae,Plantae,Temperature,1,83
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cleisostoma nangongense,Angiospermae,Plantae,Drought,1,17
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cleisostoma paniculatum,Angiospermae,Plantae,Drought,1,3
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Robiquetia succisa,Angiospermae,Plantae,Drought,1,36
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Vandopsis gigantea,Angiospermae,Plantae,Drought,1,38
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Dendrobium lindleyi,Angiospermae,Plantae,Drought,1,26
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Liparis viridiflora,Angiospermae,Plantae,Drought,1,2
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cymbidium bicolor,Angiospermae,Plantae,Drought,1,91
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cheirostylis chinensis,Angiospermae,Plantae,Drought,1,5
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cymbidium tracyanum,Angiospermae,Plantae,Drought,1,31
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Acanthephippium sylhetense,Angiospermae,Plantae,Drought,1,4
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Calanthe argenteo-striata,Angiospermae,Plantae,Drought,1,31
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Dendrobium williamsonii,Angiospermae,Plantae,Drought,1,6
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Phaius flavus,Angiospermae,Plantae,Drought,1,1
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Eria corneri,Angiospermae,Plantae,Drought,1,30
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum dianthum,Angiospermae,Plantae,Drought,1,21
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum hirsutissimum,Angiospermae,Plantae,Drought,1,30
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Paphiopedilum micranthum,Angiospermae,Plantae,Drought,1,2
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Luisia teres,Angiospermae,Plantae,Drought,1,5
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Cymbidium bicolor,Angiospermae,Plantae,Temperature,1,91
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Acanthephippium sylhetense,Angiospermae,Plantae,Temperature,1,4
166,"Liu, Hong; Feng, Chang-Lin; Chen, Bao-Shan; Wang, Zhong-Sheng; Xie, Xiao-Qing; Deng, Zheng-Hai; Wei, Xin-Lian; Liu, Shi-Yong; Zhang, Zi-Bin; Luo, Yi-Bo",Overcoming extreme weather challenges: Successful but variable assisted colonization of wild orchids in southwestern China,2012,Y,Y,China,Vandopsis gigantea,Angiospermae,Plantae,Temperature,1,38
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
45,"Sokolov, Aleksandr A.; Sokolova, Natalya A.; Ims, Rolf A.; Brucker, Ludovic; Ehrich, Dorothee",Emergent Rainy Winter Warm Spells May Promote Boreal Predator Expansion into the Arctic,2016,Y,Y,Russia,Rangifer tarandus platyrhynchus,Mammalia,Animalia,Icing,2,1
162,"Adamo, Shelley A.; Baker, Jillian L.; Lovett, Maggie M. E.; Wilson, Graham",Climate Change and Temperate Zone Insects: The Tyranny of Thermodynamics Meets the World of Limited Resources,2012,Y,Y,United States,Gryllus texensis,Mammalia,Animalia,Temperature,1,80
162,"Adamo, Shelley A.; Baker, Jillian L.; Lovett, Maggie M. E.; Wilson, Graham",Climate Change and Temperate Zone Insects: The Tyranny of Thermodynamics Meets the World of Limited Resources,2012,Y,Y,United States,Gryllus texensis,Mammalia,Animalia,Temperature,1,82
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Bromus,Plantae,Plantae,Temperature,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Bromus,Plantae,Plantae,Drought,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Bromus,Plantae,Plantae,Flood,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Trifolium,Plantae,Plantae,Temperature,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Trifolium,Plantae,Plantae,Drought,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Trifolium,Plantae,Plantae,Flood,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Asteraceae,Plantae,Plantae,Temperature,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Asteraceae,Plantae,Plantae,Drought,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,Asteraceae,Plantae,Plantae,Flood,1,"3,000"
165,"Sheppard, Christine S.; Alexander, Jake M.; Billeter, Regula",The invasion of plant communities following extreme weather events under ambient and elevated Temperature,2012,Y,Y,Switzerland,L. Serriola,Plantae,Plantae,Temperature,1,"3,000"
216,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Arctostaphylos pungens,Plantae,Plantae,Drought,1,100
,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Juniperus monosperma,Gymnospermae,Plantae,Drought,1,100
,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Populus tremuloides,Plantae,Plantae,Drought,1,100
,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Pinus ponderosa,Gymnospermae,Plantae,Drought,1,100
,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Populus fremontii,Plantae,Plantae,Drought,1,100
,"Gitlin, Alicyn R.; Sthultz, Christopher M.; Bowker, Matthew A.; Stumpf, Stacy; Paxton, Kristina L.; Kennedy, Karla; Munoz, Axhel; Bailey, Joseph K.; Whitham, Thomas G.",Mortality gradients within and among dominant plant populations as barometers of ecosystem change during extreme Drought,2006,Y,N,United States,Pinus edulis,Gymnospermae,Plantae,Drought,1,100
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,243
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,293
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,293
114,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,177
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,241
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,245
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,274
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,274
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,222
,"Jack, Samuel Linton; Hoffman, Michael Timm; Rohde, Rick Frederick; Durbach, Ian; Archibald, Margaret",Blow me down: A new perspective on Aloe dichotoma mortality from Windthrow,2014,Y,N,"Namibia,Northern Cape",Aloe dichotoma,Angiospermae,Plantae,Wind,once,185
